Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
svZScJMh4Pg,Dua Lipa - Golden Slumbers [The Beatles Cover] (Official Audio),Dua Lipa,Music,10,2017-11-16,17:02:13,68088,2636332,3202,112
OAgZUfO9EIc,"Dua Lipa - Potter than hell (The Self-titled tour Halloween special, Hamburg 2017)",Dua Lipa,Music,10,2017-11-01,14:50:05,43137,720830,1469,201
KXROZVwBTks,From Sharing Covers To Being Covered: An Intimate Evening With Dua Lipa - Hosted by Tyler Oakley,Dua Lipa,Music,10,2017-09-21,23:57:52,23576,581412,816,2749
V9ovFDzDHTI,Dua Lipa Live Stream,Dua Lipa,Music,10,2017-09-19,23:50:05,219,0,0,0
ogZ5Sd9ONSE,Dua Lipa - New Rules (Official Fan video) #DuasNewRules,Dua Lipa,Music,10,2017-08-04,16:01:06,105259,1337737,3374,230
k2qgadSvNyU,Dua Lipa - New Rules (Official Music Video),Dua Lipa,Music,10,2017-07-07,09:00:05,17397991,2990062148,377944,225
CHTeZR3sYtE,Dua Lipa meets fans at YouTube,Dua Lipa,Music,10,2017-06-05,13:07:23,6740,214885,257,47
swZt4Si_dXw,Dua Lipa (Live at Shepherd's Bush Empire),Dua Lipa,Music,10,2017-06-05,12:10:34,7107,369705,229,320
-sf44_qbdmo,Dua Lipa - Begging [Album Visual] (Official Audio),Dua Lipa,Music,10,2017-06-02,07:42:14,54762,7503967,1024,195
C2_Ah58MGK8,Dua Lipa - Last Dance [Album Visual] (Official Audio),Dua Lipa,Music,10,2017-06-02,07:42:14,20111,1399274,392,232
gBqikOpuc-4,Dua Lipa - New Love [Album Visual] (Official Audio),Dua Lipa,Music,10,2017-06-02,07:42:14,14794,1226322,274,243
9K7OdsyxW3E,Dua Lipa - Bad Together [Album Visual] (Official Audio),Dua Lipa,Music,10,2017-06-02,07:42:13,57592,8023042,880,239
ShdcBipqVD0,Dua Lipa - Garden [Album Visual] (Official Audio),Dua Lipa,Music,10,2017-06-02,07:42:13,51333,6114658,880,228
ZbJFDG6O8zM,Dua Lipa - No Goodbyes [Album Visual] (Official Audio),Dua Lipa,Music,10,2017-06-02,07:42:13,84294,12611628,1219,217
kHpvj1g25XI,Dua Lipa - Dreams [Album Visual] (Official Audio),Dua Lipa,Music,10,2017-06-02,07:42:13,50931,5126163,1033,220
Lcxj4yFdKWE,Dua Lipa - Genesis [Album Visual] (Official Audio),Dua Lipa,Music,10,2017-06-02,07:42:12,70242,10437395,1077,206
RLlZHvAcUxM,Dua Lipa - Homesick [Album Visual] (Official Audio),Dua Lipa,Music,10,2017-06-02,07:42:12,110834,11674405,2209,231
r-AuLm7S3XE,Dua Lipa - Lost In Your Light feat. Miguel (Official Video),Dua Lipa,Music,10,2017-05-26,09:01:48,639932,120030123,12118,216
oF1rxMAAugY,Dua Lipa - I’m Not The Only One (iHeartRadio Live Sessions),Dua Lipa,Music,10,2017-04-26,22:05:36,181795,14422497,2716,194
p5laRasy5lg,Dua Lipa - Blow Your Mind (MWAH) (iHeartRadio Live Sessions),Dua Lipa,Music,10,2017-04-26,22:05:13,18356,653315,535,182
lM8lUow1rdA,Dua Lipa - Be The One (iHeartRadio Live Sessions),Dua Lipa,Music,10,2017-04-26,22:04:58,16252,672070,560,196
QFanJKXR1pA,Dua Lipa - Lost In Your Light feat. Miguel (Official Audio),Dua Lipa,Music,10,2017-04-21,09:15:20,41640,2855951,1002,204
nAQ77H7Fzfw,Dua Lipa - Genesis [Acoustic] (Official Video),Dua Lipa,Music,10,2017-04-15,19:13:31,149550,14285251,3120,214
PLDIhqMWH00,Dua Lipa - Thinking 'Bout You (Official Video),Dua Lipa,Music,10,2017-02-22,09:57:17,372161,41348822,7059,172
rh8EjVGJnqo,Dua Lipa - Be The One  (Live from the NME Awards 2017),Dua Lipa,Music,10,2017-02-21,14:13:32,11242,403177,476,229
Dnu1P0rzpmY,Dua Lipa - I Would Rather Go Blind [Etta James Cover],Dua Lipa,Music,10,2017-01-13,18:52:37,248980,15897163,4184,188
67gg-bH-HsI,Dua Lipa and Troye Sivan perform a cover of Mark Ronson’s “Somebody To Love Me”,Dua Lipa,Music,10,2016-12-21,21:55:09,129090,12208783,3683,260
3vsozfKfrFU,Dua Lipa - Be The One (BRITs 2017 Critics’ Choice),Dua Lipa,Music,10,2016-12-06,12:58:14,41229,2387442,1074,237
QT9shyeTQIw,Dua Lipa - Blow Your Mind (BRITs 2017 Critics’ Choice),Dua Lipa,Music,10,2016-12-06,07:52:22,20966,674841,441,194
cDAHXorVQbc,Dua Lipa - Room For 2 (Official Audio),Dua Lipa,Music,10,2016-10-28,19:51:07,47461,4318634,1182,209
m_BeAMTGWuA,Dua Lipa - Blow Your Mind (Mwah) [Official Acoustic Version],Dua Lipa,Music,10,2016-10-21,13:09:36,21243,1953069,405,160
Ifo0ogkmFnM,Dua Lipa in Kosovo,Dua Lipa,Music,10,2016-10-05,15:18:50,46643,3206650,8212,208
1nydxbGhgv8,Dua Lipa - Blow Your Mind (Mwah) (Official Video),Dua Lipa,Music,10,2016-09-12,11:00:08,2687468,338125169,47363,178
LweLtOThuiE,Dua Lipa - Hotter Than Hell (Live at Heaven 2016),Dua Lipa,Music,10,2016-06-14,09:27:50,9409,441300,291,190
fEOyePhElr4,Dua Lipa - Hotter Than Hell (Official Video),Dua Lipa,Music,10,2016-05-06,07:46:31,842304,158958902,14216,228
ha9CKAVfvkA,"Dua Lipa - Thinking Bout You // YouTube Music Foundry (Live at the YouTube Space, LA)",Dua Lipa,Music,10,2016-04-26,15:17:56,24330,1629173,507,163
yC3V-lF-ay8,Dua Lipa - Last Dance [Stefan Ponce Remix] (Official Audio),Dua Lipa,Music,10,2016-03-03,13:00:30,6520,809771,126,297
I4ustb26wMk,Dua Lipa - Last Dance [Trader Gold Remix] (Official Audio),Dua Lipa,Music,10,2016-03-02,15:14:41,21410,1753358,315,211
lwZqbQL4H4Q,Dua Lipa - Last Dance (Official Video),Dua Lipa,Music,10,2016-02-18,13:02:16,713665,136638179,15332,228
EZWclXNXpPQ,Dua Lipa - Be The One [Dillistone Remix] (Official Audio),Dua Lipa,Music,10,2016-01-28,18:00:35,22035,2732539,365,228
Q9P9Q5X57oE,Dua Lipa - Be The One [Ten Ven Remix] (Official Audio),Dua Lipa,Music,10,2015-12-07,16:18:13,2175,178419,57,321
LHI1XuyiaKY,Dua Lipa - Be The One [Take A Daytrip Remix] (Official Audio),Dua Lipa,Music,10,2015-12-02,12:26:57,2531,198951,68,242
f9Lq5XX8UIM,Dua Lipa - Be The One [Shy Luv Remix] (Official Audio),Dua Lipa,Music,10,2015-11-16,20:01:18,2590,237819,86,210
-rey3m8SWQI,Dua Lipa - Be The One (Official Music Video),Dua Lipa,Music,10,2015-10-29,20:19:38,2609113,616634845,58745,205
cdscNaNjFdY,"Dua Lipa - New Love // YouTube Music Foundry (Live at the YouTube Space, LA)",Dua Lipa,People & Blogs,22,2015-10-23,08:39:03,22625,1665764,533,266
XlL2RHiW4kM,Dua Lipa - New Love,dualipaVEVO,Music,10,2015-08-28,07:00:00,221,6930,28,241
Nz-dPOjK1gQ,Dua Lipa - New Love (Official Video),Dua Lipa,Music,10,2015-08-21,08:28:16,269049,56203917,7769,240
Vw-bSWgKhlI,Dua Lipa - Good Times (Jamie XX Rework),Dua Lipa,People & Blogs,22,2015-07-23,16:21:44,55412,10185173,1264,191
fHHsYxyPe4g,Dua Lipa - Thinking 'Bout You (demo),Dua Lipa,People & Blogs,22,2015-07-16,16:05:21,12394,960140,255,157
hCENQoPegyI,Dua Lipa - Here (Alessia Cara Cover),Dua Lipa,People & Blogs,22,2015-06-17,16:26:05,124597,10017134,2129,207
