Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
irWOmyEtPfw,BUYING NEW CAR SHOWROOM CAR FOR SALE SIMULATOR UPDATE,Total Gaming,Gaming,20,2023-09-13,04:00:20,88892,1645581,7413,2361
Bxz4hxJExTQ,FREE FIRE KHELNE KA GALAT TARIKA | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-09-11,10:15:00,401568,4360407,1295,58
KN_0SJCoY_o,INDIA'S BEST 6 PLAYERS VS AJJUBHAI AMITBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-09-10,04:00:13,136872,2019177,7846,1658
AZbsVXhtriY,"PLATINUM TO HEROIC RANK PUSH WITH AMITBHAI, MUNNABHAI | GARENA FREE FIRE",Total Gaming,Gaming,20,2023-09-08,04:00:08,97228,1403252,2754,969
JQrgIebeOFI,ONE OF THE BEST ENDING | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-09-06,09:00:12,224414,2199750,1422,59
wnT9YdOt3qw,I FOUND SUPRA KA BAAP CAR,Total Gaming,Gaming,20,2023-09-05,04:00:33,70475,1282533,4191,2278
0YOo7g7XzJg,INDIA'S NO.1 PLAYER VS AJJUBHAI BEST CS FF GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-09-03,04:00:00,210983,2590586,17000,767
YKDOWkI7hHg,OLD FREE FIRE IS BACK,Total Gaming,Gaming,20,2023-09-01,04:00:18,242290,2907408,9280,888
0yV41GkJz4k,1 VS 4 MOMENT WITH LAUNCHPAD | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-08-31,09:15:00,788765,9351976,2223,44
FYGrCjpKJxs,UPGRADING MY GAS STATION!,Total Gaming,Gaming,20,2023-08-30,04:00:12,38087,507655,2200,3376
