Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
cY2OJcpHRMk,if i swear i e stream...,IShowSpeed,Gaming,20,2023-09-20,23:11:45,75899,2060516,1342,20993
zORCjV0o1FU,EAFC 24 EARLY -  with speed⚡,IShowSpeed,Gaming,20,2023-09-19,21:20:32,83510,2121526,2032,16771
pSGK-WfI3wY,the truth about the charity match💔,IShowSpeed,Gaming,20,2023-09-18,18:00:17,109539,2352117,5768,589
V62GVA2-Qro,ishow,IShowSpeed,Gaming,20,2023-09-17,21:28:43,51151,1210155,1942,9497
_DX1kkSHzA4,OH LA LA LA,IShowSpeed,Gaming,20,2023-09-17,00:32:43,52373,1261506,1434,16868
TW-FYGdiCFc,charity match post game  ft. rio ferdinand,IShowSpeed,Entertainment,24,2023-09-11,13:38:09,54448,959750,2161,2150
dlHBYIRYZmI,irl Training with KSI,IShowSpeed,Gaming,20,2023-09-07,15:00:01,67590,1505966,2609,1418
oqMJndOaHgs,Scotland🏴󠁧󠁢󠁳󠁣󠁴󠁿 irl stream,IShowSpeed,Gaming,20,2023-09-04,17:52:29,67653,1438903,4097,4856
N-TdosgR8ys,❤( ͡❛ ͜ʖ ͡❛)❤,IShowSpeed,Gaming,20,2023-08-30,01:00:02,71934,2311658,4449,12718
5Z5eKNATf0c,20 million....,IShowSpeed,Gaming,20,2023-08-27,02:26:00,205547,4085109,23162,1803
_bbxAp_podo,not ending til 20 million....,IShowSpeed,Gaming,20,2023-08-27,02:19:33,182950,4190315,2453,21014
Q9A2QpRLyOs,YOU,IShowSpeed,Gaming,20,2023-08-24,23:51:47,114991,2712787,6521,17585
zyRSsFW0Zfo,Messi is in ohio! Meeting Him now!,IShowSpeed,Gaming,20,2023-08-24,02:31:19,87630,2389940,5110,11058
cCBu7tfF6po,missed,IShowSpeed,Gaming,20,2023-08-22,22:48:16,152294,4332124,16923,10784
l7-p-dbN93I,over,IShowSpeed,Gaming,20,2023-08-18,20:53:27,233291,5975369,58899,6063
UTt2yVDyhhI,hes ALIVE!,IShowSpeed,Gaming,20,2023-08-15,20:13:45,197456,4862569,24035,3713
YbGrqtF5Ucg,19  million....... (hospital stream),IShowSpeed,Entertainment,24,2023-08-03,18:44:37,399964,6043911,33529,501
zBJYnWD5Ie4,idk man💔,IShowSpeed,Gaming,20,2023-07-31,09:53:42,465831,8607517,94772,142
tcJmqS-oRkE,💔,IShowSpeed,Gaming,20,2023-07-30,02:29:56,374473,6582951,66653,64
xrR9C4JY-rY,i might die bye,IShowSpeed,Gaming,20,2023-07-28,18:00:28,469440,8083901,50293,55
43FWcNXB3fY,Training with Cristiano Ronaldo🇵🇹,IShowSpeed,Gaming,20,2023-07-26,10:08:45,96443,2696505,2944,1176
3UPa7m8DQHM,I Met Neymar🇧🇷,IShowSpeed,Gaming,20,2023-07-25,15:23:54,1373319,18274561,9884,60
fLOnU1h5c6w,Eu Prado No Bailo With Neymar🇧🇷,IShowSpeed,Gaming,20,2023-07-25,15:22:30,868874,15934849,10160,13
1_Bq5WjG930,i met neymar 🇧🇷,IShowSpeed,Gaming,20,2023-07-25,15:11:17,281263,4742981,13929,250
iVnVvmfOUvM,Meeting Neymar In Japan 🇯🇵,IShowSpeed,Gaming,20,2023-07-25,14:50:04,155470,5118162,2868,14956
tNEko_osGzI,REAL FAN HERE,IShowSpeed,Gaming,20,2023-07-23,21:47:59,61932,1678135,2099,11037
aACgNLJHJco,Messi Looked At Me!,IShowSpeed,Gaming,20,2023-07-22,02:36:51,594376,9397087,5603,16
8dGMkgZSbFc,Meeting Messi irl live stream🥰,IShowSpeed,Gaming,20,2023-07-22,02:25:25,82335,2188739,4633,3187
D9XRVAqLD-8,Life In Japan,IShowSpeed,Gaming,20,2023-07-20,15:27:18,144036,2930417,7550,719
Yh9oZElmq3c,oii how ya !,IShowSpeed,Gaming,20,2023-07-19,21:45:39,54185,1379186,1818,11220
8tpisTASqAE,Life After I Met Ronaldo,IShowSpeed,Gaming,20,2023-07-17,11:00:09,101681,2030198,4343,594
wN1o1AuYceI,I Rented a Girlfriend in Japan irl livestream🇯🇵,IShowSpeed,Gaming,20,2023-07-15,13:01:41,294188,8752717,19625,15487
sZIPaQUc4uc,irl stream in Japan 🇯🇵,IShowSpeed,Gaming,20,2023-07-14,09:24:44,58035,1327020,2457,8503
xiP52BNP8s8,I Performed For the First time at Rolling loud🇵🇹 **EMOTIONAL**,IShowSpeed,Gaming,20,2023-07-08,12:10:58,132744,2574719,7273,362
Dvsvm2CX6UY,First Time Performing irl rolling loud🇵🇹,IShowSpeed,Gaming,20,2023-07-07,20:17:25,70863,1497780,2680,1167
eIXMhnjbnxU,IShowSpeed - Portuginies  (Official Music Video) {Prod. Dj Scheme},IShowSpeed,Gaming,20,2023-07-05,17:00:12,536172,9725961,32795,180
9GqleawQNro,4th of July irl fireworks 💥,IShowSpeed,Gaming,20,2023-07-03,20:29:42,85691,1863860,2838,5666
Wdd4cg5lFqw,june vlog,IShowSpeed,Gaming,20,2023-07-01,17:30:04,98132,1711650,7954,806
nkyxs9zh_tQ,18 miliion.......,IShowSpeed,Gaming,20,2023-06-30,22:13:02,197565,4492832,9259,13832
EJieNxPmPsA,‎,IShowSpeed,Gaming,20,2023-06-29,23:16:52,81237,2127111,1901,12664
J48sgnjRw7I,BEATING ONLY UP,IShowSpeed,Gaming,20,2023-06-27,00:09:11,218616,6039809,7196,16715
xuYADcm-EzE,going up,IShowSpeed,Gaming,20,2023-06-26,01:30:06,91017,2443880,1678,21834
XMUOoHbxR0Q,mission completed,IShowSpeed,Gaming,20,2023-06-23,21:43:30,72404,1746146,1696,10805
dTRlMCdVJkk,i met ronaldooooooooooooooo turn yppppppp,IShowSpeed,Entertainment,24,2023-06-19,17:54:22,142443,2089396,3988,1826
